"queen's_pawn_game:_symmetrical_variation__pseudo-catalan"	793.0
"queen's_pawn_game:_torre_attack"	708.0
"queen's_pawn_game:_torre_attack__breyer_variation"	1.0
"queen's_pawn_game:_torre_attack__gossip_variation"	161.0
"queen's_pawn_game:_torre_attack__gruenfeld_variation"	58.0
"queen's_pawn_game:_torre_attack__gruenfeld_variation__main_line"	44.0
"queen's_pawn_game:_veresov_attack__alburt_defense"	221.0
"queen's_pawn_game:_veresov_attack__anti-veresov"	15.0
"queen's_pawn_game:_veresov_attack__boyce_defense"	69.0
"queen's_pawn_game:_veresov_attack__classical_defense"	260.0
"queen's_pawn_game:_veresov_attack__dutch_system"	51.0
"queen's_pawn_game:_veresov_attack__fianchetto_defense"	44.0
"queen's_pawn_game:_veresov_attack__richter_variation"	66.0
"queen's_pawn_game:_veresov_attack__shaviliuk_gambit"	20.0
"queen's_pawn_game:_veresov_attack__two_knights_system"	31.0
"queen's_pawn_game:_veresov_attack__two_knights_system__gruenfeld_defense"	6.0
"queen's_pawn_game:_veresov_attack__veresov_variation"	30.0
"queen's_pawn_game:_zukertort_variation"	6575.0
"queen's_pawn_game:_zurich_gambit"	8.0
"queen's_pawn_game_#2"	6761.0
"queen's_pawn_game_#3"	1745.0
"queen's_pawn_game__zukertort_variation"	5.0
"queen's_pawn_opening:_veresov__richter_attack"	71.0
"queen's_pawn_opening:_veresov_attack__irish_gambit"	118.0
"rat_defense:_accelerated_gurgenidze"	86.0
"rat_defense:_antal_defense"	661.0
"rat_defense:_balogh_defense"	173.0
"rat_defense:_english_rat"	652.0
"rat_defense:_english_rat__lisbon_gambit"	32.0
"rat_defense:_fuller_gambit"	0.0
"rat_defense:_harmonist"	1090.0
"rat_defense:_petruccioli_attack"	3.0
"rat_defense:_small_center_defense"	2970.0
"rat_defense:_spike_attack"	0.0
"reti_opening"	1011.0
"reti_opening:_advance_variation"	450.0
"reti_opening:_advance_variation__michel_gambit"	2.0
"reti_opening:_anglo-slav_variation__bled_variation"	6.0
"reti_opening:_anglo-slav_variation__bogoljubov_variation"	18.0
"reti_opening:_anglo-slav_variation__bogoljubov_variation__ii"	7.0
"reti_opening:_anglo-slav_variation__bogoljubov_variation__iii"	31.0
"reti_opening:_anglo-slav_variation__bogoljubov_variation__stonewall_line"	94.0
"reti_opening:_anglo-slav_variation__capablanca_variation"	11.0
"reti_opening:_anglo-slav_variation__london_defensive_system"	10.0
"reti_opening:_anglo-slav_variation__new_york_system"	19.0
"reti_opening:_anglo-slav_variation__torre_system"	5.0
"reti_opening:_reti_accepted"	574.0
"reti_opening:_reti_gambit__keres_variation"	9.0
"reti_opening:_reversed_blumenfeld_gambit"	51.0
"reti_opening_#2"	876.0
"richter-veresov_attack"	403.0
"richter-veresov_attack_#2"	42.0
"robatsch_(modern)_defense"	4234.0
"robatsch_defense"	73.0
"rubinstein_opening"	112.0
